"","ctrl_id","target","source","Similarity","Co_twins_ID.x","Individual_ID.x","Co_twins_ID.y","Individual_ID.y"
"13478","positive_ctrl","50342","50812",8.22835445404053,"25","25B","63","63B"
"13479","positive_ctrl","50342","50821",28.9983329772949,"25","25B","64","64A"
"13480","positive_ctrl","50342","50822",21.7569065093994,"25","25B","64","64B"
"13481","positive_ctrl","50342","50831",52.1636543273926,"25","25B","65","65A"
"13482","positive_ctrl","50342","50832",31.9060802459717,"25","25B","65","65B"
"13483","positive_ctrl","50342","50841",20.131311416626,"25","25B","66","66A"
"13484","positive_ctrl","50342","50842",17.4944267272949,"25","25B","66","66B"
"13485","positive_ctrl","50342","50851",4.94826602935791,"25","25B","67","67A"
"13486","positive_ctrl","50342","50852",4.91630029678345,"25","25B","67","67B"
"13487","positive_ctrl","50342","50861",7.75899314880371,"25","25B","68","68A"
"13488","positive_ctrl","50342","50862",10.0802040100098,"25","25B","68","68B"
"13489","positive_ctrl","50342","50871",21.5991058349609,"25","25B","69","69A"
"13490","positive_ctrl","50342","50872",38.7590103149414,"25","25B","69","69B"
"13491","positive_ctrl","50342","50881",5.58247470855713,"25","25B","70","70A"
"13492","positive_ctrl","50342","50882",6.95208835601807,"25","25B","70","70B"
"13493","positive_ctrl","50342","50891",25.7434730529785,"25","25B","71","71A"
"13494","positive_ctrl","50342","50892",20.7277755737305,"25","25B","71","71B"
"13495","positive_ctrl","50342","50901",16.7818183898926,"25","25B","72","72A"
"13496","positive_ctrl","50342","50902",24.9595069885254,"25","25B","72","72B"
"13497","positive_ctrl","50342","50951",8.79507827758789,"25","25B","73","73A"
"13498","positive_ctrl","50342","50952",44.661750793457,"25","25B","73","73B"
"13499","positive_ctrl","50342","50981",32.0162887573242,"25","25B","74","74A"
"13500","positive_ctrl","50342","50982",39.244327545166,"25","25B","74","74B"
"13501","positive_ctrl","50342","50991",43.8471870422363,"25","25B","75","75A"
"13502","positive_ctrl","50342","50992",55.4326477050781,"25","25B","75","75B"
"13503","positive_ctrl","50342","51001",15.5957880020142,"25","25B","76","76A"
"13504","positive_ctrl","50342","51002",10.7153825759888,"25","25B","76","76B"
"13505","positive_ctrl","50342","51021",19.1765823364258,"25","25B","77","77A"
"13506","positive_ctrl","50342","51022",26.8452491760254,"25","25B","77","77B"
"13507","positive_ctrl","50342","51041",27.1957664489746,"25","25B","78","78A"
"13508","positive_ctrl","50342","51042",28.8787002563477,"25","25B","78","78B"
"13509","positive_ctrl","50342","51051",16.5426559448242,"25","25B","79","79A"
"13510","positive_ctrl","50342","51052",19.7207984924316,"25","25B","79","79B"
"13511","positive_ctrl","50342","51061",34.7481918334961,"25","25B","80","80A"
"13512","positive_ctrl","50342","51062",23.4939270019531,"25","25B","80","80B"
"13513","positive_ctrl","50342","51091",21.2257633209229,"25","25B","81","81A"
"13514","positive_ctrl","50342","51092",60.0239143371582,"25","25B","81","81B"
"13515","positive_ctrl","50342","51101",11.8644695281982,"25","25B","82","82A"
"13516","positive_ctrl","50342","51102",9.4010763168335,"25","25B","82","82B"
"13517","positive_ctrl","50342","51111",14.1191215515137,"25","25B","83","83A"
"13518","positive_ctrl","50342","51112",35.8608245849609,"25","25B","83","83B"
"13519","positive_ctrl","50342","51121",34.1819725036621,"25","25B","84","84A"
"13520","positive_ctrl","50342","51122",28.6370162963867,"25","25B","84","84B"
"13521","positive_ctrl","50342","51131",10.7252340316772,"25","25B","85","85A"
"13522","positive_ctrl","50342","51132",9.85781955718994,"25","25B","85","85B"
"13523","positive_ctrl","50342","51141",22.7122840881348,"25","25B","86","86A"
"13524","positive_ctrl","50342","51142",6.96771669387817,"25","25B","86","86B"
"13525","positive_ctrl","50342","51161",12.910472869873,"25","25B","87","87A"
"13526","positive_ctrl","50342","51162",6.95754909515381,"25","25B","87","87B"
"13527","positive_ctrl","50342","51171",24.039436340332,"25","25B","88","88A"
"13528","positive_ctrl","50342","51172",34.0036849975586,"25","25B","88","88B"
"13529","positive_ctrl","50342","51181",25.1135501861572,"25","25B","89","89A"
"13530","positive_ctrl","50342","51182",18.4638004302979,"25","25B","89","89B"
"13531","positive_ctrl","50342","51191",25.4748382568359,"25","25B","90","90A"
"13532","positive_ctrl","50342","51192",15.7598342895508,"25","25B","90","90B"
"13533","positive_ctrl","50342","51221",31.2086734771729,"25","25B","91","91A"
"13534","positive_ctrl","50342","51222",39.4705772399902,"25","25B","91","91B"
"13535","positive_ctrl","50342","51261",28.3821830749512,"25","25B","92","92A"
"13536","positive_ctrl","50342","51262",23.8352890014648,"25","25B","92","92B"
"13537","positive_ctrl","50342","51271",15.7595853805542,"25","25B","93","93A"
"13538","positive_ctrl","50342","51272",19.114803314209,"25","25B","93","93B"
"13539","positive_ctrl","50342","51291",59.083251953125,"25","25B","94","94A"
"13540","positive_ctrl","50342","51292",51.914005279541,"25","25B","94","94B"
"13541","positive_ctrl","50342","51301",13.772180557251,"25","25B","95","95A"
"13542","positive_ctrl","50342","51302",24.5769062042236,"25","25B","95","95B"
"13543","positive_ctrl","50342","51341",48.4960746765137,"25","25B","96","96A"
"13544","positive_ctrl","50342","51342",35.4416542053223,"25","25B","96","96B"
"13545","positive_ctrl","50342","51351",30.817497253418,"25","25B","97","97A"
"13546","positive_ctrl","50342","51352",47.9180107116699,"25","25B","97","97B"
"13547","positive_ctrl","50342","51361",52.8203315734863,"25","25B","98","98A"
"13548","positive_ctrl","50342","51362",46.1889419555664,"25","25B","98","98B"
"13549","positive_ctrl","50342","51381",20.350923538208,"25","25B","99","99A"
"13550","positive_ctrl","50342","51382",19.255033493042,"25","25B","99","99B"
"13551","positive_ctrl","50342","51401",19.5597324371338,"25","25B","100","100A"
"13552","positive_ctrl","50342","51402",23.0436553955078,"25","25B","100","100B"
"13553","positive_ctrl","50342","51411",9.85716533660889,"25","25B","101","101A"
"13554","positive_ctrl","50342","51412",18.5559101104736,"25","25B","101","101B"
"13555","positive_ctrl","50342","51431",31.9563484191895,"25","25B","102","102A"
"13556","positive_ctrl","50342","51432",19.7737598419189,"25","25B","102","102B"
"13557","positive_ctrl","50342","51441",9.62479305267334,"25","25B","103","103A"
"13558","positive_ctrl","50342","51442",31.5757751464844,"25","25B","103","103B"
"13559","positive_ctrl","50342","51451",40.1534767150879,"25","25B","104","104A"
"13560","positive_ctrl","50342","51452",33.2304725646973,"25","25B","104","104B"
"13561","positive_ctrl","50342","51461",45.9526977539062,"25","25B","105","105A"
"13562","positive_ctrl","50342","51462",34.1986770629883,"25","25B","105","105B"
"13563","positive_ctrl","50342","51471",20.0314693450928,"25","25B","106","106A"
"13564","positive_ctrl","50342","51472",18.2007617950439,"25","25B","106","106B"
"13565","positive_ctrl","50342","51481",31.214656829834,"25","25B","107","107A"
"13566","positive_ctrl","50342","51482",36.1875305175781,"25","25B","107","107B"
"13567","positive_ctrl","50342","51491",6.03940677642822,"25","25B","108","108A"
"13568","positive_ctrl","50342","51492",28.5188369750977,"25","25B","108","108B"
"13569","positive_ctrl","50342","51531",15.0961847305298,"25","25B","109","109A"
"13570","positive_ctrl","50342","51532",17.2893486022949,"25","25B","109","109B"
"13571","positive_ctrl","50342","51541",17.9344139099121,"25","25B","110","110A"
"13572","positive_ctrl","50342","51542",18.5847129821777,"25","25B","110","110B"
"13573","positive_ctrl","50342","51551",27.5945625305176,"25","25B","111","111A"
"13574","positive_ctrl","50342","51552",22.6013469696045,"25","25B","111","111B"
"13575","positive_ctrl","50342","51561",38.0036926269531,"25","25B","112","112A"
"13576","positive_ctrl","50342","51562",30.5830535888672,"25","25B","112","112B"
"13577","positive_ctrl","50342","51571",38.8698883056641,"25","25B","113","113A"
"13578","positive_ctrl","50342","51572",33.7086486816406,"25","25B","113","113B"
"13579","positive_ctrl","50342","51581",37.8143081665039,"25","25B","114","114A"
"13580","positive_ctrl","50342","51582",23.0048313140869,"25","25B","114","114B"
"13581","positive_ctrl","50342","51591",9.97259140014648,"25","25B","115","115A"
"13582","positive_ctrl","50342","51592",14.9432134628296,"25","25B","115","115B"
"13583","positive_ctrl","50342","51611",18.9814434051514,"25","25B","116","116A"
"13584","positive_ctrl","50342","51612",16.170804977417,"25","25B","116","116B"
"13585","positive_ctrl","50342","51621",34.8824043273926,"25","25B","117","117A"
"13586","positive_ctrl","50342","51622",15.0343046188354,"25","25B","117","117B"
"13587","positive_ctrl","50342","51631",19.0025730133057,"25","25B","118","118A"
"13588","positive_ctrl","50342","51632",13.4261350631714,"25","25B","118","118B"
"13589","positive_ctrl","50342","51641",14.9988832473755,"25","25B","119","119A"
"13590","positive_ctrl","50342","51642",7.04197597503662,"25","25B","119","119B"
"13591","positive_ctrl","50342","51651",23.2378730773926,"25","25B","120","120A"
"13592","positive_ctrl","50342","51652",31.8096942901611,"25","25B","120","120B"
"13593","positive_ctrl","50342","51661",42.9056816101074,"25","25B","121","121A"
"13594","positive_ctrl","50342","51662",37.5865173339844,"25","25B","121","121B"
"13595","positive_ctrl","50342","51671",20.8755569458008,"25","25B","122","122A"
"13596","positive_ctrl","50342","51672",37.513069152832,"25","25B","122","122B"
"13597","positive_ctrl","50342","51681",47.1045837402344,"25","25B","123","123A"
"13598","positive_ctrl","50342","51682",15.0456924438477,"25","25B","123","123B"
"13599","positive_ctrl","50342","51701",39.3130340576172,"25","25B","124","124A"
"13600","positive_ctrl","50342","51702",15.7478551864624,"25","25B","124","124B"
"13601","positive_ctrl","50342","51711",23.5966491699219,"25","25B","125","125A"
"13602","positive_ctrl","50342","51712",36.561695098877,"25","25B","125","125B"
"13603","positive_ctrl","50342","51721",22.2510871887207,"25","25B","126","126A"
"13604","positive_ctrl","50342","51722",21.2653579711914,"25","25B","126","126B"
"13605","positive_ctrl","50342","51751",48.7958831787109,"25","25B","127","127A"
"13606","positive_ctrl","50342","51752",27.0679378509521,"25","25B","127","127B"
"13607","positive_ctrl","50342","51781",14.456446647644,"25","25B","128","128A"
"13608","positive_ctrl","50342","51782",17.9990386962891,"25","25B","128","128B"
"13609","positive_ctrl","50342","51791",32.5883598327637,"25","25B","129","129A"
"13610","positive_ctrl","50342","51792",27.1457633972168,"25","25B","129","129B"
"13611","positive_ctrl","50342","51801",15.40966796875,"25","25B","130","130A"
"13612","positive_ctrl","50342","51802",25.723949432373,"25","25B","130","130B"
"13613","positive_ctrl","50342","51861",69.6640777587891,"25","25B","131","131A"
"13614","positive_ctrl","50342","51862",49.8395843505859,"25","25B","131","131B"
"13615","positive_ctrl","50342","51881",19.0550975799561,"25","25B","132","132A"
"13616","positive_ctrl","50342","51882",31.6800384521484,"25","25B","132","132B"
"13617","positive_ctrl","50342","51901",9.26199436187744,"25","25B","133","133A"
"13618","positive_ctrl","50342","51902",8.79143524169922,"25","25B","133","133B"
"13619","positive_ctrl","50342","51931",67.0857696533203,"25","25B","134","134A"
"13620","positive_ctrl","50342","51932",41.5122489929199,"25","25B","134","134B"
"13621","positive_ctrl","50342","51941",44.165599822998,"25","25B","135","135A"
"13622","positive_ctrl","50342","51942",38.5926628112793,"25","25B","135","135B"
"13623","positive_ctrl","50342","51981",26.9928245544434,"25","25B","136","136A"
"13624","positive_ctrl","50342","51982",26.9172019958496,"25","25B","136","136B"
"13625","positive_ctrl","50342","52011",15.6881246566772,"25","25B","137","137A"
"13626","positive_ctrl","50342","52012",11.7130699157715,"25","25B","137","137B"
"13627","positive_ctrl","50342","52051",20.5941715240479,"25","25B","138","138A"
"13628","positive_ctrl","50342","52052",37.2121429443359,"25","25B","138","138B"
"13629","positive_ctrl","50342","52071",24.1941070556641,"25","25B","139","139A"
"13630","positive_ctrl","50342","52072",52.7930603027344,"25","25B","139","139B"
"13631","positive_ctrl","50342","52081",24.3866539001465,"25","25B","140","140A"
"13632","positive_ctrl","50342","52082",21.8477478027344,"25","25B","140","140B"
"13633","positive_ctrl","50342","52101",48.0985412597656,"25","25B","141","141A"
"13634","positive_ctrl","50342","52102",33.3166542053223,"25","25B","141","141B"
"13635","positive_ctrl","50342","52121",46.8427276611328,"25","25B","142","142A"
"13636","positive_ctrl","50342","52122",56.4701499938965,"25","25B","142","142B"
"13637","positive_ctrl","50342","52131",23.4332733154297,"25","25B","143","143A"
"13638","positive_ctrl","50342","52132",15.2023849487305,"25","25B","143","143B"
"13639","positive_ctrl","50342","52171",21.5459651947021,"25","25B","144","144A"
"13640","positive_ctrl","50342","52172",20.1478595733643,"25","25B","144","144B"
"13641","positive_ctrl","50342","52181",19.3899612426758,"25","25B","145","145A"
"13642","positive_ctrl","50342","52182",15.2548952102661,"25","25B","145","145B"
"13643","positive_ctrl","50342","52191",23.4542331695557,"25","25B","146","146A"
"13644","positive_ctrl","50342","52192",14.4704847335815,"25","25B","146","146B"
"13645","positive_ctrl","50342","52201",34.3858528137207,"25","25B","147","147A"
"13646","positive_ctrl","50342","52202",39.4462013244629,"25","25B","147","147B"
"13647","positive_ctrl","50342","52261",24.6271800994873,"25","25B","148","148A"
"13648","positive_ctrl","50342","52262",15.6701965332031,"25","25B","148","148B"
"13649","positive_ctrl","50351","50361",22.437650680542,"26","26A","27","27A"
"13650","positive_ctrl","50351","50362",21.6959037780762,"26","26A","27","27B"
"13651","positive_ctrl","50351","50371",12.8353271484375,"26","26A","28","28A"
"13652","positive_ctrl","50351","50372",17.9899940490723,"26","26A","28","28B"
"13653","positive_ctrl","50351","50391",14.9289398193359,"26","26A","29","29A"
"13654","positive_ctrl","50351","50392",11.2970714569092,"26","26A","29","29B"
"13655","positive_ctrl","50351","50401",9.09402465820312,"26","26A","30","30A"
"13656","positive_ctrl","50351","50402",6.48274803161621,"26","26A","30","30B"
"13657","positive_ctrl","50351","50421",16.6987323760986,"26","26A","31","31A"
"13658","positive_ctrl","50351","50422",20.5942649841309,"26","26A","31","31B"
"13659","positive_ctrl","50351","50431",24.6023712158203,"26","26A","32","32A"
"13660","positive_ctrl","50351","50432",29.4232883453369,"26","26A","32","32B"
"13661","positive_ctrl","50351","50441",13.2394018173218,"26","26A","33","33A"
"13662","positive_ctrl","50351","50442",6.62503242492676,"26","26A","33","33B"
"13663","positive_ctrl","50351","50461",13.2803993225098,"26","26A","34","34A"
"13664","positive_ctrl","50351","50462",16.7745742797852,"26","26A","34","34B"
"13665","positive_ctrl","50351","50471",23.7445735931396,"26","26A","35","35A"
"13666","positive_ctrl","50351","50472",10.4549264907837,"26","26A","35","35B"
"13667","positive_ctrl","50351","50481",26.4333763122559,"26","26A","36","36A"
"13668","positive_ctrl","50351","50482",16.8810806274414,"26","26A","36","36B"
"13669","positive_ctrl","50351","50491",16.7590522766113,"26","26A","37","37A"
"13670","positive_ctrl","50351","50492",9.89575862884521,"26","26A","37","37B"
"13671","positive_ctrl","50351","50501",15.1204214096069,"26","26A","38","38A"
"13672","positive_ctrl","50351","50502",15.3133525848389,"26","26A","38","38B"
"13673","positive_ctrl","50351","50521",5.91211271286011,"26","26A","39","39A"
"13674","positive_ctrl","50351","50522",15.5755386352539,"26","26A","39","39B"
"13675","positive_ctrl","50351","50531",8.31572818756104,"26","26A","40","40A"
